mutual.info	lex.type
1.975129702733395	scrambled
1.9671322776573774	scrambled
1.9414348804212582	scrambled
1.968724556141192	scrambled
1.9540295502768759	scrambled
1.9612898628128477	scrambled
1.9647945960236572	scrambled
1.9562086997881865	scrambled
1.9654910562549475	scrambled
1.9492173606533185	scrambled
1.9414846705106314	scrambled
1.9657835416135174	scrambled
1.9471821097179303	scrambled
1.9529155269053564	scrambled
1.9376807979068447	scrambled
1.9505322702838492	scrambled
1.962605936450712	scrambled
1.9508500209585433	scrambled
1.9381646836593796	scrambled
1.9700892422752077	scrambled
1.9378961543207474	scrambled
1.9828610532305577	scrambled
1.942857940002905	scrambled
1.9486124564554739	scrambled
1.9605987098531514	scrambled
1.950225896874186	scrambled
1.9415067217156705	scrambled
1.9600677816321235	scrambled
1.9495253645777206	scrambled
1.9472291176754546	scrambled
1.967565334130624	scrambled
1.9442545229834882	scrambled
1.9471823693276598	scrambled
1.9445401716009392	scrambled
1.9311842732326068	scrambled
1.951294604244838	scrambled
1.9482611106485164	scrambled
1.9536515666828214	scrambled
1.9447085610304087	scrambled
1.9468319761438206	scrambled
1.9683451183848286	scrambled
1.9516210429941678	scrambled
1.963300446952495	scrambled
1.927206790822393	scrambled
1.9523193412689266	scrambled
1.9412419990909386	scrambled
1.9613371164187963	scrambled
1.9569930355661915	scrambled
1.9412821093997032	scrambled
1.9603513931325496	scrambled
1.9508459656453958	scrambled
1.9353533246848527	scrambled
1.9676905383224241	scrambled
1.9289249089739289	scrambled
1.9476928440367127	scrambled
1.9599402659754652	scrambled
1.952873059990345	scrambled
1.9556850424424295	scrambled
1.9313270271650236	scrambled
1.9728294401408317	scrambled
1.9703583298072735	scrambled
1.9565544031814959	scrambled
1.9457366961090203	scrambled
1.9404822870832237	scrambled
1.9699819650400874	scrambled
1.9281320059165135	scrambled
1.9566137146529194	scrambled
1.9352552403204426	scrambled
1.9542038665735026	scrambled
1.9539318766177438	scrambled
1.9361986968535387	scrambled
1.9718645326427489	scrambled
1.939784689861642	scrambled
1.9530135502841448	scrambled
1.9712563138205692	scrambled
1.9461680144548494	scrambled
1.946023038282786	scrambled
1.9445258362643163	scrambled
1.953259128119109	scrambled
1.946400035228613	scrambled
1.9343046725119055	scrambled
1.9333919692803752	scrambled
1.9558924085974445	scrambled
1.9549812370728357	scrambled
1.9582162650919477	scrambled
1.9505779547657047	scrambled
1.9480514965232227	scrambled
1.940142144654255	scrambled
1.965453289734728	scrambled
1.9480645954193698	scrambled
1.9276264037383513	scrambled
1.96237214437938	scrambled
1.9331215236273844	scrambled
1.9434739301342618	scrambled
1.9662466803597993	scrambled
1.9532632052554983	scrambled
1.915518571215273	scrambled
1.9603814217386408	scrambled
1.9548732376516764	scrambled
1.9529836857182197	scrambled
1.9578425046487664	scrambled
1.9422702660231632	scrambled
1.980253078972204	scrambled
1.9515113429998536	scrambled
1.9561822776006454	scrambled
1.9390408358592808	scrambled
1.9581878088028235	scrambled
1.967641796794225	scrambled
1.9350025613234325	scrambled
1.9633294611294587	scrambled
1.9580961746028922	scrambled
1.9386962860950263	scrambled
1.9473977904541582	scrambled
1.9292941972967275	scrambled
1.9366691790785011	scrambled
1.9501442056462002	scrambled
1.9716182732493717	scrambled
1.95081498618705	scrambled
1.9542869132612783	scrambled
1.9357471837705005	scrambled
1.9418916713124985	scrambled
1.9445114375273032	scrambled
1.9506528293700212	scrambled
1.9318911697305674	scrambled
1.964103913458506	scrambled
1.9653415510441448	scrambled
1.9746549389065804	scrambled
1.9454715853861726	scrambled
1.9370594731754902	scrambled
1.9664936849195562	scrambled
1.9586189955695976	scrambled
1.9478111860005731	scrambled
1.956455838624275	scrambled
1.9612645089399572	scrambled
1.965584587618963	scrambled
1.9326046505275476	scrambled
1.9509890135525816	scrambled
1.9447482066177386	scrambled
1.9560445827375894	scrambled
1.940121740978376	scrambled
1.947925875934274	scrambled
1.9424320401916773	scrambled
1.9440732620979948	scrambled
1.9361554612564558	scrambled
1.9572718142233176	scrambled
1.9266770060477183	scrambled
1.9539995476424818	scrambled
1.938670945569701	scrambled
1.9560797205794322	scrambled
1.956313059604156	scrambled
1.932898875290327	scrambled
1.9404482598464334	scrambled
1.9589480253059208	scrambled
1.9558695820456158	scrambled
1.9464062324677764	scrambled
1.9840996582023536	scrambled
1.939850245012708	scrambled
1.9526795630264249	scrambled
1.93124556333919	scrambled
1.9500558589484538	scrambled
1.9673969305696364	scrambled
1.9318802847686254	scrambled
1.9484604161231505	scrambled
1.953861799281374	scrambled
1.9583841122730108	scrambled
1.955221588806091	scrambled
1.9657966460111318	scrambled
1.95362891968534	scrambled
1.947732487779109	scrambled
1.9495136828511759	scrambled
1.9443921403896225	scrambled
1.950667542161103	scrambled
1.949093751465504	scrambled
1.9765325952478843	scrambled
1.9375766823161547	scrambled
1.9493361999459484	scrambled
1.9584572759275272	scrambled
1.9622947298744178	scrambled
1.9567716026671713	scrambled
1.9755147059863634	scrambled
1.9561485457162713	scrambled
1.9427397446586705	scrambled
1.9412567567465555	scrambled
1.9357887070759814	scrambled
1.940351406989185	scrambled
1.969765014486746	scrambled
1.9442005838521428	scrambled
1.9560169035324462	scrambled
1.9320506730445057	scrambled
1.9598727519316033	scrambled
1.9654043005979895	scrambled
1.943967492128091	scrambled
1.9485091905895922	scrambled
1.939762628109711	scrambled
1.9616807520208313	scrambled
1.9451158436577598	scrambled
1.9484671535350413	scrambled
1.9537562585024817	scrambled
1.9342557716138404	scrambled
1.9475349233284578	scrambled
1.9272498549116326	scrambled
1.9542892188215786	scrambled
1.9657292956009216	scrambled
1.9293786735240006	scrambled
1.9469318737657868	scrambled
1.948965317035621	scrambled
1.9429690373001092	scrambled
1.9603187490473772	scrambled
1.9583117969257628	scrambled
1.9513721781158366	scrambled
1.940389773935702	scrambled
1.9553377956462785	scrambled
1.9631211972999294	scrambled
1.9466670156071642	scrambled
1.9445246037771573	scrambled
1.950856601124173	scrambled
1.9422730623129365	scrambled
1.9663905402082356	scrambled
1.9225547531221867	scrambled
1.9808141263121477	scrambled
1.9272157027063344	scrambled
1.9440969032066642	scrambled
1.9531663749318608	scrambled
1.9348760824093125	scrambled
1.9490692141556325	scrambled
1.9570797543044933	scrambled
1.947900948966869	scrambled
1.9786346097499394	scrambled
1.9379918286028786	scrambled
1.964695400966447	scrambled
1.9282615660847109	scrambled
1.9530806843176152	scrambled
1.9467484075720645	scrambled
1.9594011579328978	scrambled
1.9575677361228305	scrambled
1.9482020721756275	scrambled
1.940818323200536	scrambled
1.9493751602770943	scrambled
1.9577804431152193	scrambled
1.9461709556507607	scrambled
1.9340844584871495	scrambled
1.946424926843878	scrambled
1.9461086933383949	scrambled
1.9417523490783832	scrambled
1.9585430814882245	scrambled
1.9674647307075805	scrambled
1.9489710947566945	scrambled
1.9350592800839554	scrambled
1.9541110314582564	scrambled
1.932299083542531	scrambled
1.9505834446918793	scrambled
1.954148038806486	scrambled
1.9459214999899794	scrambled
1.9564544504594843	scrambled
1.9572323766806823	scrambled
1.9809204218257337	scrambled
1.9283063974469283	scrambled
1.9493100899287203	scrambled
1.9412695017915425	scrambled
1.9722775692373788	scrambled
1.9514803100050382	scrambled
1.964707187071542	scrambled
1.9401991175008793	scrambled
1.9507850191846374	scrambled
1.9469888445012524	scrambled
1.95447407787299	scrambled
1.959241653758138	scrambled
1.9527398882538356	scrambled
1.9431388656680333	scrambled
1.9461705807776621	scrambled
1.9522521925881289	scrambled
1.9361778081338046	scrambled
1.9358903383587522	scrambled
1.9516240806376015	scrambled
1.9607641872409591	scrambled
1.9323180801006972	scrambled
1.9418018611533447	scrambled
1.940597762975754	scrambled
1.9292020963013197	scrambled
1.9552835267562425	scrambled
1.9625403848293805	scrambled
1.9704315396076355	scrambled
1.9847759207535451	scrambled
1.9688053207244631	scrambled
1.9505752466007058	scrambled
1.943433016477648	scrambled
1.9558519915892365	scrambled
1.9587192859745937	scrambled
1.9631224517457835	scrambled
1.9526250586690264	scrambled
1.9399397948021992	scrambled
1.962674824143809	scrambled
1.9588561141061898	scrambled
1.9506429750477856	scrambled
1.9328262710523276	scrambled
1.9455359879214202	scrambled
1.9745811496969559	scrambled
1.9440566218651614	scrambled
1.942691469754123	scrambled
1.946930442485525	scrambled
1.9460110412743283	scrambled
1.9476076431587837	scrambled
1.9572214988983014	scrambled
1.9588881050585303	scrambled
1.9705760246486028	scrambled
1.9479564141242336	scrambled
1.9682263925970271	scrambled
1.9375551595192289	scrambled
1.9615618014453113	scrambled
1.95891867060459	scrambled
1.944716248041786	scrambled
1.967424719716779	scrambled
1.9436232608575965	scrambled
1.96591287276894	scrambled
1.9412333959754555	scrambled
1.946760126322752	scrambled
1.9709965805385428	scrambled
1.9464310126070048	scrambled
1.9612649629360313	scrambled
1.9538596300293851	scrambled
1.9555539426806787	scrambled
1.9215330008087357	scrambled
1.9472195939038244	scrambled
1.972932657775159	scrambled
1.9231119072082528	scrambled
1.9447513077195235	scrambled
1.9300276589428738	scrambled
1.9374357092507424	scrambled
1.9471423088248596	scrambled
1.9551189834324048	scrambled
1.9475354671875758	scrambled
1.9626477949490704	scrambled
1.9305573969777898	scrambled
1.9479830559106328	scrambled
1.9568382559999862	scrambled
1.9478993266648543	scrambled
1.9490926252472545	scrambled
1.9583701644098683	scrambled
1.9437588893288738	scrambled
1.952671311459559	scrambled
1.9353679467420628	scrambled
1.9486326983676958	scrambled
1.9442751384447425	scrambled
1.927942597040204	scrambled
1.9529452500218138	scrambled
1.9604206095730499	scrambled
1.956393414449256	scrambled
1.9607511099511696	scrambled
1.9544218023307451	scrambled
1.9652163660360333	scrambled
1.9481227391818174	scrambled
1.9603367865357895	scrambled
1.9448477787062077	scrambled
1.940587784857649	scrambled
1.9614794483412181	scrambled
1.9789296361182385	scrambled
1.9518164878604332	scrambled
1.9552722779036864	scrambled
1.950326446405274	scrambled
1.952145629687546	scrambled
1.9478145315571846	scrambled
1.9531672848360782	scrambled
1.9369236492361734	scrambled
1.9527600661953524	scrambled
1.9322248622998903	scrambled
1.9578657285153718	scrambled
1.9430720177011276	scrambled
1.966408951728162	scrambled
1.945036914622286	scrambled
1.9470241334973706	scrambled
1.959927007492381	scrambled
1.953174251758435	scrambled
1.9662742109879954	scrambled
1.9385062508687056	scrambled
1.9586688282372153	scrambled
1.960949023476939	scrambled
1.9699673477306796	scrambled
1.946442389831705	scrambled
1.9500938472641074	scrambled
1.933037568088471	scrambled
1.9478713158128118	scrambled
1.9617439951339681	scrambled
1.9638991444324148	scrambled
1.9600120037420072	scrambled
1.9494471058833032	scrambled
1.9555403111233425	scrambled
1.9360506031660263	scrambled
1.957154327124407	scrambled
1.949684497803901	scrambled
1.9580443914840606	scrambled
1.9558824128521881	scrambled
1.9421035140385072	scrambled
1.9534889227700922	scrambled
1.9292777597508532	scrambled
1.954063321161079	scrambled
1.9755236870913822	scrambled
1.9454614783464106	scrambled
1.9380513113325726	scrambled
1.948697320912412	scrambled
1.9638833110871512	scrambled
1.9652449422452176	scrambled
1.9622326490793391	scrambled
1.9518174814237077	scrambled
1.9479411603485073	scrambled
1.9370780292827827	scrambled
1.9578360370913295	scrambled
1.9404641087509185	scrambled
1.9396548343730515	scrambled
1.9576556220488748	scrambled
1.9560369814880905	scrambled
1.9708290566981552	scrambled
1.954934533874652	scrambled
1.9496524799726185	scrambled
1.9352748691544004	scrambled
1.9566033231209	scrambled
1.9514341175642411	scrambled
1.9415869191824142	scrambled
1.959993596863691	scrambled
1.9296657505883135	scrambled
1.9425112074412427	scrambled
1.9631471931889826	scrambled
1.9513607333627379	scrambled
1.9533109505462007	scrambled
1.9360937601139696	scrambled
1.955021802649924	scrambled
1.9280512749711882	scrambled
1.9454536205472843	scrambled
1.9515738160184994	scrambled
1.9607602611663384	scrambled
1.961110805517845	scrambled
1.961309969948717	scrambled
1.962355416500248	scrambled
1.962918214934418	scrambled
1.9474530990924004	scrambled
1.9465346230515896	scrambled
1.9349786046098392	scrambled
1.9421971024901379	scrambled
1.9492974279442516	scrambled
1.9552517728426855	scrambled
1.9405425728543253	scrambled
1.9668198279814477	scrambled
1.9557854194665627	scrambled
1.9558041423235357	scrambled
1.9514786744686474	scrambled
1.9411190542428527	scrambled
1.9513299131305788	scrambled
1.939368869482165	scrambled
1.951515662725672	scrambled
1.9496893391918975	scrambled
1.9363944678271263	scrambled
1.9604243790045395	scrambled
1.973715712847183	scrambled
1.9490364903483337	scrambled
1.9648279775061457	scrambled
1.9647796123299321	scrambled
1.9513391681221168	scrambled
1.9601678985297188	scrambled
1.9559290248286034	scrambled
1.9596284376363364	scrambled
1.9570948041970129	scrambled
1.9493866975822918	scrambled
1.9409456921062143	scrambled
1.9331437243888925	scrambled
1.9404002309951789	scrambled
1.9513284535258868	scrambled
1.9616839391288075	scrambled
1.9564624883639905	scrambled
1.9572954448775437	scrambled
1.9670034002311974	scrambled
1.9542007985285568	scrambled
1.953206125875061	scrambled
1.9445947566436872	scrambled
1.9459490798367067	scrambled
1.9605099683878022	scrambled
1.9429874329548171	scrambled
1.9477661520098337	scrambled
1.9716685019234408	scrambled
1.9547128823787356	scrambled
1.9442095050780908	scrambled
1.9621447784752493	scrambled
1.933573194476171	scrambled
1.9502888174873376	scrambled
1.9615230652757885	scrambled
1.9398414414669898	scrambled
1.9477138482463314	scrambled
1.9659437102152848	scrambled
1.9523160055812734	scrambled
1.9344092418488823	scrambled
1.9409835878888033	scrambled
1.9435097638975085	scrambled
1.9329489903623087	scrambled
1.9519381489806449	scrambled
1.94516381623662	scrambled
1.9429965452144247	scrambled
1.9524047441889927	scrambled
1.9516594382823669	scrambled
1.9595677734922423	scrambled
1.9651126090783275	scrambled
1.959667501016421	scrambled
1.94940972849754	scrambled
1.9266349642153122	scrambled
1.9758858761276052	scrambled
1.9377396146862942	scrambled
1.940229349942982	scrambled
1.961301159431288	scrambled
1.9575089998085473	scrambled
1.9449923046160529	scrambled
1.9461806780377506	scrambled
1.9546052015403803	scrambled
1.950226392499765	scrambled
1.9540176329261305	scrambled
1.985681574831928	scrambled
1.9558740703728574	scrambled
1.9655488132532772	scrambled
1.9585732193818608	scrambled
1.9604495409789415	scrambled
1.9487232467772113	scrambled
1.9482621414513737	scrambled
1.9507479209836986	scrambled
1.9538579251840242	scrambled
1.93504939796195	scrambled
1.9465535534156628	scrambled
1.971276152667393	scrambled
1.944401571721211	scrambled
1.9273868005555999	scrambled
1.9591949995476503	scrambled
1.9544996064401141	scrambled
1.9470966013853326	scrambled
1.9294593232625648	scrambled
1.9346416282743415	scrambled
1.9644516717039346	scrambled
1.9512515867260702	scrambled
1.9672659851567451	scrambled
1.9561421772819372	scrambled
1.9310232681317707	scrambled
1.9462698532891953	scrambled
1.9331298202805256	scrambled
1.9568363277175254	scrambled
1.9594654498175792	scrambled
1.9370350468470476	scrambled
1.9581461369402515	scrambled
1.9375041235578359	scrambled
1.9433548139814205	scrambled
1.9617992506334105	scrambled
1.94212221746141	scrambled
1.9365839583893845	scrambled
1.9417022203670433	scrambled
1.953157458037467	scrambled
1.9617957123158987	scrambled
1.9540755405888814	scrambled
1.946756830610956	scrambled
1.9436699746645527	scrambled
1.9584706811327564	scrambled
1.9636618727177697	scrambled
1.9514287118399902	scrambled
1.9622149426850037	scrambled
1.9590906791027096	scrambled
1.948081565302544	scrambled
1.9575438687355105	scrambled
1.9414233263496468	scrambled
1.9760941272439454	scrambled
1.9509250659266315	scrambled
1.9654998132197703	scrambled
1.9673662313730704	scrambled
1.9476787146297305	scrambled
1.9323828696197833	scrambled
1.9607696701509996	scrambled
1.9548260074210646	scrambled
1.9405048173154251	scrambled
1.9264782280124353	scrambled
1.9594241643407502	scrambled
1.9333907021833199	scrambled
1.9590404591107646	scrambled
1.9522989354823403	scrambled
1.9585495120761693	scrambled
1.9459441637363029	scrambled
1.9515010137780608	scrambled
1.9349399803131306	scrambled
1.9494797367737629	scrambled
1.9760511877306013	scrambled
1.9548424766524475	scrambled
1.9320783325188997	scrambled
1.9466208494555455	scrambled
1.9478856417931452	scrambled
1.9483862453180993	scrambled
1.968037424743249	scrambled
1.972478590546011	scrambled
1.9660116073906322	scrambled
1.9530517639113527	scrambled
1.9321154013242643	scrambled
1.9330460688827176	scrambled
1.9614774096530567	scrambled
1.954380912388252	scrambled
1.9573456403733924	scrambled
1.9444300141000586	scrambled
1.9513637904219854	scrambled
1.934635332908196	scrambled
1.964437191106777	scrambled
1.9325916409899233	scrambled
1.9507054056238995	scrambled
1.9508780286454392	scrambled
1.9533899327870128	scrambled
1.9504532031361639	scrambled
1.9348876569150264	scrambled
1.9501845371824795	scrambled
1.9798337067528422	scrambled
1.950426296897971	scrambled
1.9671162233308173	scrambled
1.9579725206252727	scrambled
1.949449494564469	scrambled
1.9515421408204132	scrambled
1.9646077704010254	scrambled
1.9435672988183845	scrambled
1.960797992359975	scrambled
1.9674135725764799	scrambled
1.9285475957259948	scrambled
1.9638569028985586	scrambled
1.9419756678987654	scrambled
1.9283183591499395	scrambled
1.95958460232927	scrambled
1.9629305065877556	scrambled
1.944867312543006	scrambled
1.9519416660106181	scrambled
1.9470601741393205	scrambled
1.9544973430915482	scrambled
1.9311593517321113	scrambled
1.9359216848288998	scrambled
1.9523409046409568	scrambled
1.9663023493349017	scrambled
1.9552605575186401	scrambled
1.9376824065558838	scrambled
1.943299567124591	scrambled
1.964497456208088	scrambled
1.9566038794495613	scrambled
1.9408511661137813	scrambled
1.9505379035138155	scrambled
1.9295661717104595	scrambled
1.9619327257972947	scrambled
1.9474922732349298	scrambled
1.9477907595400812	scrambled
1.9520684200827105	scrambled
1.948023378309604	scrambled
1.9385920725434476	scrambled
1.9502375216924628	scrambled
1.9539342635670147	scrambled
1.941688221839642	scrambled
1.9612085177626746	scrambled
1.9497034211275648	scrambled
1.9553186610622373	scrambled
1.9591836364492554	scrambled
1.9368389758645739	scrambled
1.9514085903327039	scrambled
1.9543243451580634	scrambled
1.939476629056033	scrambled
1.9461235331676683	scrambled
1.9411007422898972	scrambled
1.9304562409225594	scrambled
1.9496626524919534	scrambled
1.9677948450026845	scrambled
1.9451138692684666	scrambled
1.92844209383191	scrambled
1.954894971130748	scrambled
1.9531065084226578	scrambled
1.9411579039529634	scrambled
1.9599638878461516	scrambled
1.9490054393886493	scrambled
1.967994352973243	scrambled
1.9721914791155997	scrambled
1.9809845890842064	scrambled
1.930913162760067	scrambled
1.957867279764704	scrambled
1.9474547487820657	scrambled
1.9373017877297662	scrambled
1.95612812528403	scrambled
1.9266738143351316	scrambled
1.9459648787074892	scrambled
1.9630618626008205	scrambled
1.9686766040476855	scrambled
1.9458893395625545	scrambled
1.9438979102377576	scrambled
1.956389548154632	scrambled
1.9723847667351893	scrambled
1.946920311536881	scrambled
1.9532231641918738	scrambled
1.9485023217419095	scrambled
1.944645243167262	scrambled
1.9402512063439774	scrambled
1.9454822785301744	scrambled
1.9336771032220808	scrambled
1.9462243577846425	scrambled
1.945079440834327	scrambled
1.9715760845663914	scrambled
1.9629612741993676	scrambled
1.9563415259838957	scrambled
1.9310177589377806	scrambled
1.9641754737318635	scrambled
1.9332094854317943	scrambled
1.9697001967678196	scrambled
1.9453149430525645	scrambled
1.9636745268048799	scrambled
1.9457739221401522	scrambled
1.9394453599548482	scrambled
1.9565401050235844	scrambled
1.957694248434681	scrambled
1.9208545661239351	scrambled
1.9684385786186276	scrambled
1.940696996583568	scrambled
1.970320641813001	scrambled
1.9528159829162026	scrambled
1.9660891872772805	scrambled
1.9514127509751245	scrambled
1.938416937087716	scrambled
1.961825748762291	scrambled
1.9713585857011307	scrambled
1.9596118491066115	scrambled
1.9346272636609714	scrambled
1.9567107943626472	scrambled
1.9624415192928981	scrambled
1.960885164766008	scrambled
1.9546628865035436	scrambled
1.9453804838200845	scrambled
1.9452358865926906	scrambled
1.9598920943491966	scrambled
1.954387899972146	scrambled
1.9364858321462057	scrambled
1.9400981912964865	scrambled
1.9498426563582345	scrambled
1.9654143743622088	scrambled
1.9468306962987714	scrambled
1.945589412130509	scrambled
1.9615363979272509	scrambled
1.9416081770542508	scrambled
1.9624430261582448	scrambled
1.9523773441604855	scrambled
1.9443055492415577	scrambled
1.9460805694697694	scrambled
1.965320562497046	scrambled
1.9471077454282038	scrambled
1.9472314118523524	scrambled
1.952962916503305	scrambled
1.9497160698714442	scrambled
1.9426522893792153	scrambled
1.9591476782748114	scrambled
1.9240505356580175	scrambled
1.9462300403977781	scrambled
