mutual.info	lex.type
4.8675141736113	scrambled
4.866789409373055	scrambled
4.8334837516640645	scrambled
4.902420856856204	scrambled
4.902095311834822	scrambled
4.87178806867845	scrambled
4.837398418182505	scrambled
4.8499667893621385	scrambled
4.866811125103932	scrambled
4.858690588725413	scrambled
4.89577173389405	scrambled
4.870756762175148	scrambled
4.827926260926237	scrambled
4.893946285633419	scrambled
4.869087121463855	scrambled
4.842035976380151	scrambled
4.858184556144758	scrambled
4.880107704384147	scrambled
4.858941581298035	scrambled
4.877978225831781	scrambled
4.871503760005747	scrambled
4.847733756202921	scrambled
4.842250989418347	scrambled
4.846626049789373	scrambled
4.902506690562491	scrambled
4.832587673886431	scrambled
4.860120989699971	scrambled
4.838287943988945	scrambled
4.849105350872704	scrambled
4.816806354785796	scrambled
4.838580709153879	scrambled
4.890263527320966	scrambled
4.877536107857569	scrambled
4.858795794209724	scrambled
4.8701101185494755	scrambled
4.872263148409533	scrambled
4.8690386559997165	scrambled
4.8324118025483305	scrambled
4.8764005328805915	scrambled
4.852080206746236	scrambled
4.878559692167453	scrambled
4.855774543623621	scrambled
4.887428284340021	scrambled
4.81212284569418	scrambled
4.880286481763042	scrambled
4.87345849811111	scrambled
4.868686734117013	scrambled
4.827629427805925	scrambled
4.877932551876906	scrambled
4.891187001639106	scrambled
4.829733272060122	scrambled
4.867673111823897	scrambled
4.846192658379741	scrambled
4.885753138679229	scrambled
4.826097104185697	scrambled
4.840169954782577	scrambled
4.850918492692582	scrambled
4.841795428073003	scrambled
4.852100015263093	scrambled
4.854924670816875	scrambled
4.9172645474932635	scrambled
4.865858125475358	scrambled
4.889580161893859	scrambled
4.879490582754925	scrambled
4.856226202846498	scrambled
4.889387756221042	scrambled
4.891472152306225	scrambled
4.8594527928896785	scrambled
4.883108988948339	scrambled
4.879382529839076	scrambled
4.878620073951603	scrambled
4.88358367126031	scrambled
4.827015203339152	scrambled
4.89574955650082	scrambled
4.8787683274780465	scrambled
4.837410238009574	scrambled
4.8833716655832005	scrambled
4.889619424274779	scrambled
4.835424020645519	scrambled
4.849383994935263	scrambled
4.81888253847203	scrambled
4.852213946038013	scrambled
4.8524397433787065	scrambled
4.874937419124724	scrambled
4.849613328822037	scrambled
4.859351470329109	scrambled
4.85547767008609	scrambled
4.895329161394134	scrambled
4.827978106761906	scrambled
4.878289087614805	scrambled
4.865834807078916	scrambled
4.8883197623107515	scrambled
4.898266060558269	scrambled
4.8898378311127875	scrambled
4.8686668192420415	scrambled
4.852992685470791	scrambled
4.865294751985793	scrambled
4.856814895773886	scrambled
4.879278149426529	scrambled
4.842608264091909	scrambled
4.879946762644025	scrambled
4.859388194777987	scrambled
4.847071444953116	scrambled
4.877289460357784	scrambled
4.85813516960831	scrambled
4.873405238945848	scrambled
4.833079847591455	scrambled
4.846235534012384	scrambled
4.8940189025848255	scrambled
4.857874579274219	scrambled
4.8900946376760706	scrambled
4.862333252151233	scrambled
4.871476575290332	scrambled
4.845980651555623	scrambled
4.876639999256961	scrambled
4.878747719204213	scrambled
4.838594555644009	scrambled
4.8424166753583835	scrambled
4.868431339574444	scrambled
4.882568580276003	scrambled
4.841429068382117	scrambled
4.866747573736008	scrambled
4.857021382855784	scrambled
4.838560836793756	scrambled
4.881559921306904	scrambled
4.842165680503218	scrambled
4.8455292375742935	scrambled
4.857756405848414	scrambled
4.833959710753562	scrambled
4.87519966722071	scrambled
4.861391212627052	scrambled
4.889901098242619	scrambled
4.8897523248016705	scrambled
4.862505586164546	scrambled
4.871196456054968	scrambled
4.87283460628252	scrambled
4.8643072272045655	scrambled
4.8330723390168195	scrambled
4.820931341493744	scrambled
4.880406259506253	scrambled
4.870293291211487	scrambled
4.8817678633828425	scrambled
4.857363143751431	scrambled
4.827774520970361	scrambled
4.880217752032944	scrambled
4.838925462290288	scrambled
4.86753631190083	scrambled
4.846713665208267	scrambled
4.842460885132958	scrambled
4.890960787813588	scrambled
4.874679390202716	scrambled
4.894509101083291	scrambled
4.856881945082252	scrambled
4.850245430809228	scrambled
4.833461488684733	scrambled
4.887819033145099	scrambled
4.838463741862464	scrambled
4.887894805434446	scrambled
4.842549132184425	scrambled
4.888237946132752	scrambled
4.857392033034422	scrambled
4.8723887249100395	scrambled
4.888490893620973	scrambled
4.840433254779173	scrambled
4.8914021697341665	scrambled
4.840038368832727	scrambled
4.861481186446298	scrambled
4.896950833347284	scrambled
4.8738723359955465	scrambled
4.853876427264689	scrambled
4.86378068711509	scrambled
4.8217125883611045	scrambled
4.8416778445422635	scrambled
4.842616504236395	scrambled
4.884725975299712	scrambled
4.8785944158203725	scrambled
4.84590384755879	scrambled
4.845168489646661	scrambled
4.856717462881927	scrambled
4.83894221847951	scrambled
4.836192218294683	scrambled
4.84220589061469	scrambled
4.876031861899099	scrambled
4.832214213830426	scrambled
4.846774804319337	scrambled
4.8687922823407614	scrambled
4.840167586961969	scrambled
4.882664257593659	scrambled
4.86201711406317	scrambled
4.881704138500004	scrambled
4.869812873637904	scrambled
4.866928464423569	scrambled
4.85970335457654	scrambled
4.874635080540973	scrambled
4.841672257392586	scrambled
4.883906590522102	scrambled
4.819453721177301	scrambled
4.802889587544467	scrambled
4.8619644271654545	scrambled
4.866696492272133	scrambled
4.861520965795229	scrambled
4.848458342240469	scrambled
4.851050321501207	scrambled
4.837958216962738	scrambled
4.860280501044229	scrambled
4.850354246204495	scrambled
4.890785923434831	scrambled
4.86787275128326	scrambled
4.908352405748018	scrambled
4.869395377816357	scrambled
4.883241026574	scrambled
4.864547133164289	scrambled
4.87001696082495	scrambled
4.871022574421381	scrambled
4.892171516997226	scrambled
4.861835642450791	scrambled
4.886302709889314	scrambled
4.866771534044174	scrambled
4.892928229857344	scrambled
4.911756557052259	scrambled
4.8608341985744445	scrambled
4.84970796166178	scrambled
4.875388049444876	scrambled
4.845160717370794	scrambled
4.849861190600841	scrambled
4.852128785804993	scrambled
4.899426769721472	scrambled
4.833658028432216	scrambled
4.878956155663489	scrambled
4.8693449134086375	scrambled
4.88119028563353	scrambled
4.862126546359193	scrambled
4.8427809338699035	scrambled
4.864405946296165	scrambled
4.867023297822677	scrambled
4.89909237102099	scrambled
4.895583873480428	scrambled
4.826489182192173	scrambled
4.879183151849408	scrambled
4.891768712843884	scrambled
4.856397127750005	scrambled
4.8201959982951506	scrambled
4.871511598654766	scrambled
4.869743764510934	scrambled
4.892269038002049	scrambled
4.851623945964794	scrambled
4.860621405764405	scrambled
4.867019154926422	scrambled
4.8886634653941	scrambled
4.828990823092453	scrambled
4.865239070727807	scrambled
4.8783055636722725	scrambled
4.846627570555955	scrambled
4.853105669923633	scrambled
4.873622864667415	scrambled
4.850095708091737	scrambled
4.854807944510402	scrambled
4.8192965672024055	scrambled
4.863449514907305	scrambled
4.860030720925316	scrambled
4.833844840017403	scrambled
4.854055473635926	scrambled
4.853862192222298	scrambled
4.840295942801371	scrambled
4.835627720688938	scrambled
4.897726318162094	scrambled
4.871604493764603	scrambled
4.839849321474203	scrambled
4.887728587210405	scrambled
4.889734966487219	scrambled
4.869619715530169	scrambled
4.860015989036386	scrambled
4.845809514081675	scrambled
4.832089728534593	scrambled
4.876761436351966	scrambled
4.887299039278518	scrambled
4.878711982186793	scrambled
4.871506309816279	scrambled
4.860158187233833	scrambled
4.849512364290846	scrambled
4.91630927933283	scrambled
4.8027446399712606	scrambled
4.866479715660572	scrambled
4.847464268184349	scrambled
4.817752559238191	scrambled
4.884924244911013	scrambled
4.862424466620858	scrambled
4.847028538312455	scrambled
4.8546129248383565	scrambled
4.854638153126126	scrambled
4.8580162682302435	scrambled
4.860453824733987	scrambled
4.880770186546895	scrambled
4.8666657950178935	scrambled
4.870325672969311	scrambled
4.887155578402348	scrambled
4.865861682251099	scrambled
4.853201226890578	scrambled
4.903278631904889	scrambled
4.880181698306832	scrambled
4.835332903393514	scrambled
4.893736454919452	scrambled
4.904179367611736	scrambled
4.812269895723531	scrambled
4.902170629995178	scrambled
4.864145464647309	scrambled
4.849082075800599	scrambled
4.853473020910904	scrambled
4.8573541641200695	scrambled
4.855313112659978	scrambled
4.8525534746992545	scrambled
4.879503092772278	scrambled
4.858567003079782	scrambled
4.855121849292745	scrambled
4.882864310660043	scrambled
4.866213706325695	scrambled
4.843589732352587	scrambled
4.872380610192481	scrambled
4.839009694839661	scrambled
4.859303772419127	scrambled
4.890420180220816	scrambled
4.890148427003751	scrambled
4.86734455728336	scrambled
4.8683672088303425	scrambled
4.838846697570355	scrambled
4.8714178803880905	scrambled
4.851136120745892	scrambled
4.8560183780605515	scrambled
4.868722164266713	scrambled
4.8748958758857475	scrambled
4.892021724314395	scrambled
4.857881589028198	scrambled
4.840056707284534	scrambled
4.90571702372737	scrambled
4.882932188458139	scrambled
4.8202436359849195	scrambled
4.841833645734857	scrambled
4.885355555033823	scrambled
4.871725176154834	scrambled
4.84285968874737	scrambled
4.8775866689380925	scrambled
4.88299972536039	scrambled
4.8598797657352035	scrambled
4.847764312525252	scrambled
4.870720001068466	scrambled
4.861826208947338	scrambled
4.855327377760863	scrambled
4.849900208920138	scrambled
4.870694784434229	scrambled
4.8510721583131335	scrambled
4.868534295053734	scrambled
4.871685120993419	scrambled
4.852063900199905	scrambled
4.881432686889094	scrambled
4.878754549618744	scrambled
4.87137948792728	scrambled
4.826777341274217	scrambled
4.8840703387543405	scrambled
4.860155395528798	scrambled
4.864579217564358	scrambled
4.874400005097423	scrambled
4.85840215710004	scrambled
4.860065459135978	scrambled
4.878506635259224	scrambled
4.850158552841589	scrambled
4.882744234966246	scrambled
4.881284736876999	scrambled
4.894045637551424	scrambled
4.862313892650771	scrambled
4.823260377369533	scrambled
4.8290529563544675	scrambled
4.860576123949012	scrambled
4.838519380104206	scrambled
4.870455198013567	scrambled
4.875997896486596	scrambled
4.88035079414617	scrambled
4.890359234790329	scrambled
4.877177085479533	scrambled
4.8553909335080405	scrambled
4.845428459732384	scrambled
4.886507332593744	scrambled
4.865141394050895	scrambled
4.895777362667561	scrambled
4.894601504193237	scrambled
4.887018350887446	scrambled
4.862666081052621	scrambled
4.866130506180359	scrambled
4.852103665538259	scrambled
4.892845049263244	scrambled
4.850674227607556	scrambled
4.851250437779064	scrambled
4.828567733000176	scrambled
4.878530891329548	scrambled
4.884314178256978	scrambled
4.854394344300127	scrambled
4.882876037629742	scrambled
4.857661339603397	scrambled
4.860926143568759	scrambled
4.888578530682784	scrambled
4.886012295093205	scrambled
4.877003051993259	scrambled
4.87068682580167	scrambled
4.837963147688296	scrambled
4.851292354634014	scrambled
4.872914873676778	scrambled
4.913252111883486	scrambled
4.8517817531835945	scrambled
4.8526379984340835	scrambled
4.886165341996365	scrambled
4.829215167205565	scrambled
4.8805022914129825	scrambled
4.826137982974709	scrambled
4.853191054111684	scrambled
4.873552290479145	scrambled
4.850342058255659	scrambled
4.902577231848176	scrambled
4.838174415866349	scrambled
4.906640139647258	scrambled
4.874446530847407	scrambled
4.84301314897637	scrambled
4.847475633863427	scrambled
4.853013402174096	scrambled
4.858373088323858	scrambled
4.885280773430541	scrambled
4.867316922341014	scrambled
4.880270753117243	scrambled
4.846123009226009	scrambled
4.880522632672384	scrambled
4.843067210883634	scrambled
4.842390577645237	scrambled
4.886125416465688	scrambled
4.836065863947703	scrambled
4.828183937356213	scrambled
4.839411438203789	scrambled
4.847486333375905	scrambled
4.8629499569706365	scrambled
4.834531130030758	scrambled
4.865328236317392	scrambled
4.889846960937383	scrambled
4.846502823846875	scrambled
4.859309051893171	scrambled
4.893426599635475	scrambled
4.887559087383434	scrambled
4.852424691229043	scrambled
4.84751207669064	scrambled
4.852668969933382	scrambled
4.871466117350129	scrambled
4.855320681668873	scrambled
4.863288671283306	scrambled
4.8676962786350995	scrambled
4.856697448521718	scrambled
4.911169463672145	scrambled
4.847947945468287	scrambled
4.843361551823139	scrambled
4.887284860298324	scrambled
4.87065518296128	scrambled
4.85567323026317	scrambled
4.876056046478135	scrambled
4.840260831824731	scrambled
4.876494141932664	scrambled
4.851953571060934	scrambled
4.872093174498934	scrambled
4.8353395323870165	scrambled
4.850984198742794	scrambled
4.857350810671813	scrambled
4.860413696529384	scrambled
4.889499177953042	scrambled
4.865742569953065	scrambled
4.8816833855269275	scrambled
4.893018034496827	scrambled
4.882632430582948	scrambled
4.903177408508416	scrambled
4.860898842823671	scrambled
4.866957280545619	scrambled
4.881184227013311	scrambled
4.882585189901656	scrambled
4.865468768579347	scrambled
4.877037612530687	scrambled
4.848052959704934	scrambled
4.869613551644736	scrambled
4.881446232184015	scrambled
4.868641229067743	scrambled
4.829509975493568	scrambled
4.836680206082938	scrambled
4.834766157880513	scrambled
4.879573821315942	scrambled
4.8918442619897835	scrambled
4.866336664344823	scrambled
4.858064559322499	scrambled
4.854479635250803	scrambled
4.840024912362874	scrambled
4.842746130659266	scrambled
4.875809675890384	scrambled
4.872287001706311	scrambled
4.843623780805421	scrambled
4.877391383311101	scrambled
4.854318662089913	scrambled
4.851790217674634	scrambled
4.893351625140499	scrambled
4.90285248811203	scrambled
4.818772862561134	scrambled
4.855714659633369	scrambled
4.858859809128553	scrambled
4.826498390908851	scrambled
4.869541474727729	scrambled
4.84867092586142	scrambled
4.885854616190406	scrambled
4.869293984230817	scrambled
4.849495796518645	scrambled
4.851150285110397	scrambled
4.865542642318956	scrambled
4.902509229528619	scrambled
4.83365221769616	scrambled
4.857680979821625	scrambled
4.8055624510073205	scrambled
4.895897717653319	scrambled
4.851009074976043	scrambled
4.832730531002338	scrambled
4.857278780173842	scrambled
4.868511784208533	scrambled
4.872861853863391	scrambled
4.86280977544584	scrambled
4.8728602314177785	scrambled
4.8622749720601535	scrambled
4.828429479644218	scrambled
4.864993907472389	scrambled
4.817561408165837	scrambled
4.87550996219504	scrambled
4.8632329381546	scrambled
4.8382067795846035	scrambled
4.856626622027797	scrambled
4.849059554410627	scrambled
4.87703205172541	scrambled
4.876891349824553	scrambled
4.895272574736663	scrambled
4.850376223827627	scrambled
4.884847032201485	scrambled
4.871276614322473	scrambled
4.885048674261165	scrambled
4.893518761779171	scrambled
4.8467753439140004	scrambled
4.9143396987513475	scrambled
4.8796129354902344	scrambled
4.9077161526398285	scrambled
4.832921843336249	scrambled
4.918960522932912	scrambled
4.824770215061286	scrambled
4.9076784574866235	scrambled
4.854179833557898	scrambled
4.87553533774508	scrambled
4.869698884661333	scrambled
4.852106832953416	scrambled
4.833536041116358	scrambled
4.831807413414618	scrambled
4.820795772872245	scrambled
4.87046119761728	scrambled
4.872666258580279	scrambled
4.869669778773894	scrambled
4.8637737924650555	scrambled
4.826376077627301	scrambled
4.867666914278318	scrambled
4.856303690400178	scrambled
4.903333606512811	scrambled
4.879060716886517	scrambled
4.8523555242447625	scrambled
4.867979611029659	scrambled
4.858048010755712	scrambled
4.904769033270884	scrambled
4.884546288994212	scrambled
4.851382917933986	scrambled
4.877109133054803	scrambled
4.885548753847215	scrambled
4.867874164107797	scrambled
4.859534071585983	scrambled
4.870705453548494	scrambled
4.871290805141387	scrambled
4.864024694288231	scrambled
4.846126433604219	scrambled
4.883263274450868	scrambled
4.835092205631348	scrambled
4.86484012756332	scrambled
4.880418156966208	scrambled
4.845303129328911	scrambled
4.8671592682146985	scrambled
4.8619498615998005	scrambled
4.852410663620126	scrambled
4.865878439645429	scrambled
4.8632792300469765	scrambled
4.848612271605287	scrambled
4.8310110589509865	scrambled
4.901772506845852	scrambled
4.840886594652355	scrambled
4.889266670286333	scrambled
4.913211647467843	scrambled
4.862584121116509	scrambled
4.837412967444917	scrambled
4.845523657035281	scrambled
4.853032298734716	scrambled
4.914927344621321	scrambled
4.833693789187329	scrambled
4.855615919891931	scrambled
4.8680563201298	scrambled
4.869360139719359	scrambled
4.846125206002398	scrambled
4.902609684481482	scrambled
4.911051857818105	scrambled
4.86945534003226	scrambled
4.879752629658073	scrambled
4.906425160851825	scrambled
4.850273900141928	scrambled
4.842923224870385	scrambled
4.837870275942238	scrambled
4.84774560852901	scrambled
4.833149542335021	scrambled
4.856660230733299	scrambled
4.8777797115898345	scrambled
4.832230624786293	scrambled
4.854814149360899	scrambled
4.867376302169944	scrambled
4.848918310120096	scrambled
4.860078232217422	scrambled
4.831872670294966	scrambled
4.856931335600386	scrambled
4.871489122307111	scrambled
4.848029538083499	scrambled
4.882164921817319	scrambled
4.8445364995185916	scrambled
4.841543204822456	scrambled
4.87286063682502	scrambled
4.876803971506296	scrambled
4.832886417670525	scrambled
4.845147970824942	scrambled
4.872077898920228	scrambled
4.863784313098943	scrambled
4.8956401354200585	scrambled
4.842600832929263	scrambled
4.873791858426519	scrambled
4.8736691065593565	scrambled
4.872551625522997	scrambled
4.863805011662265	scrambled
4.8490334043924515	scrambled
4.8531834900668755	scrambled
4.821908591936443	scrambled
4.88023225070989	scrambled
4.8334011195002375	scrambled
4.857512216512704	scrambled
4.840878106804698	scrambled
4.8558258237649685	scrambled
4.868564305943045	scrambled
4.878673457410046	scrambled
4.8570617327601155	scrambled
4.8582874729440695	scrambled
4.847476859105267	scrambled
4.85091642557168	scrambled
4.87466265036249	scrambled
4.832372884589699	scrambled
4.839364727269547	scrambled
4.840233961696792	scrambled
4.829206125069386	scrambled
4.892742106116809	scrambled
4.874002661684805	scrambled
4.8449220588693	scrambled
4.852907201683632	scrambled
4.859806181896954	scrambled
4.81240192974035	scrambled
4.86770257277426	scrambled
4.880312557592485	scrambled
4.895194288260523	scrambled
4.80605070755464	scrambled
4.880717358910453	scrambled
4.909303428319207	scrambled
4.897805393633074	scrambled
4.861962489986555	scrambled
4.873890367543418	scrambled
4.8463302581315855	scrambled
4.848291111782599	scrambled
4.8626001615392855	scrambled
4.885182865465043	scrambled
4.8769198362818855	scrambled
4.870192590480531	scrambled
4.872486813207609	scrambled
4.884322513610563	scrambled
4.89565727603474	scrambled
4.841455656441411	scrambled
4.865738248311496	scrambled
4.8324502066432835	scrambled
4.852393846358529	scrambled
4.86445489073588	scrambled
4.888034240553141	scrambled
4.852058446872907	scrambled
4.843846785860976	scrambled
4.879324472732448	scrambled
4.86606752103463	scrambled
4.847815464510743	scrambled
4.860819257022634	scrambled
4.85250545955823	scrambled
4.844026750869288	scrambled
4.855101833477656	scrambled
4.869584416206346	scrambled
4.901618783995351	scrambled
4.839399577613717	scrambled
4.8585325547714255	scrambled
4.883136267181537	scrambled
4.847249671368277	scrambled
4.881048101269154	scrambled
4.836523188614218	scrambled
4.856527376574346	scrambled
4.8947556895314674	scrambled
4.8661213151027125	scrambled
4.841330065876121	scrambled
4.859752311267092	scrambled
4.848967713006116	scrambled
4.832644524833854	scrambled
4.855857561484506	scrambled
4.851192670867698	scrambled
4.8669273747354875	scrambled
4.843613739744328	scrambled
4.858353570696025	scrambled
4.842026688251147	scrambled
4.8767823132490875	scrambled
4.864872264144097	scrambled
4.90017262352387	scrambled
4.838525314396682	scrambled
4.837852808952365	scrambled
4.875188845653744	scrambled
4.885316866034916	scrambled
4.850460846163945	scrambled
4.859144642586739	scrambled
4.861661973741701	scrambled
4.844181298785835	scrambled
4.870352435214639	scrambled
4.831371411210426	scrambled
4.8264455096095205	scrambled
4.860429591997536	scrambled
4.898667760132497	scrambled
4.856492617550616	scrambled
4.870078443933898	scrambled
4.876003572310451	scrambled
4.850962313976833	scrambled
4.901600526130343	scrambled
4.892294343242016	scrambled
4.889219915435541	scrambled
4.857623760767178	scrambled
4.894309434143755	scrambled
4.8753523188754135	scrambled
4.881245639872905	scrambled
4.898019874850544	scrambled
4.8574780025675475	scrambled
4.81976577440882	scrambled
4.926038572420524	scrambled
4.85692412864958	scrambled
4.904526262919994	scrambled
4.848814110661894	scrambled
4.846883834098947	scrambled
4.838509363724224	scrambled
4.870150870594421	scrambled
4.850818989867575	scrambled
4.928895749594804	scrambled
4.867183585552068	scrambled
4.8782176637188766	scrambled
4.85423204507578	scrambled
4.823602229441037	scrambled
4.8643121193469145	scrambled
4.883867422573003	scrambled
4.85440159310917	scrambled
4.858089684720373	scrambled
4.836574480615377	scrambled
4.85763519204387	scrambled
4.873700187594375	scrambled
4.866038211073432	scrambled
4.842301848194974	scrambled
4.840488705100069	scrambled
4.890921278408613	scrambled
4.891764561578945	scrambled
4.90332285664012	scrambled
4.828537717084126	scrambled
4.8907121711643216	scrambled
4.856117463213705	scrambled
4.838588260411923	scrambled
4.84746928128532	scrambled
4.887521405923729	scrambled
4.884638333653175	scrambled
4.868557103676698	scrambled
4.826157836700077	scrambled
4.882347817370018	scrambled
4.84356844127413	scrambled
4.895498338554746	scrambled
4.850769751008582	scrambled
4.847638667215163	scrambled
4.834712064447563	scrambled
4.825576285647491	scrambled
4.866740441283237	scrambled
4.872011605269991	scrambled
4.834348310643987	scrambled
4.825413523211005	scrambled
4.8449222248124775	scrambled
4.880581049434029	scrambled
4.841762027461263	scrambled
4.824842601655871	scrambled
4.847363698663722	scrambled
4.863936579104336	scrambled
4.846671047672649	scrambled
4.86338972034476	scrambled
4.892262842048907	scrambled
4.838887224770309	scrambled
4.855633574271537	scrambled
4.860367053216973	scrambled
4.823904166557841	scrambled
4.8888023622526005	scrambled
4.825180150258805	scrambled
4.824799201535944	scrambled
4.876766160768736	scrambled
4.863137815789092	scrambled
4.862803464797184	scrambled
4.823524833623134	scrambled
4.826341746664858	scrambled
4.812625027017114	scrambled
4.88818802229682	scrambled
4.8553301427016775	scrambled
4.811965786772785	scrambled
4.871270915396555	scrambled
4.845801515277006	scrambled
4.856932372814272	scrambled
4.86340689831779	scrambled
4.8785471732736365	scrambled
4.8476206721518205	scrambled
4.865364488183532	scrambled
4.847035237073556	scrambled
4.863002394458729	scrambled
4.835980611331299	scrambled
4.857137048771716	scrambled
4.881589312888624	scrambled
4.878722261754441	scrambled
4.860570411958062	scrambled
4.823942117926823	scrambled
4.869236164777226	scrambled
4.887472498918574	scrambled
4.855779506834677	scrambled
4.86298492457445	scrambled
4.856707995183752	scrambled
4.872168764695488	scrambled
4.874335945549975	scrambled
4.8627503221706245	scrambled
4.828937732774555	scrambled
4.8354612942514095	scrambled
4.846690622123086	scrambled
4.8717818977067235	scrambled
4.875837905546094	scrambled
4.878552323450801	scrambled
4.928390773353233	scrambled
4.8425773824686615	scrambled
4.84560171055347	scrambled
4.8555964796200675	scrambled
4.861329116729038	scrambled
4.845003865669526	scrambled
4.886274883764561	scrambled
4.837594139111744	scrambled
4.877265344064964	scrambled
4.862630315335448	scrambled
4.874010016242531	scrambled
4.8858155249401545	scrambled
4.8184742477175355	scrambled
4.864442065946138	scrambled
4.852512996666585	scrambled
4.882360198347588	scrambled
4.881500148621721	scrambled
4.831824487142475	scrambled
4.838009243926827	scrambled
4.89141322856566	scrambled
4.864806367746126	scrambled
4.868580653390742	scrambled
4.856253142342446	scrambled
4.858928970026806	scrambled
4.858325820269805	scrambled
4.869076730156508	scrambled
4.855683228972387	scrambled
4.848823976504516	scrambled
4.859203156275877	scrambled
4.864653867079442	scrambled
4.84897866719359	scrambled
4.8067911337935705	scrambled
4.833464864089732	scrambled
4.888226260694148	scrambled
4.863815577968505	scrambled
4.8577049351926	scrambled
4.868681828417982	scrambled
4.870195579959669	scrambled
4.862366768934398	scrambled
4.812530552613826	scrambled
4.885127500381841	scrambled
4.8412855464377875	scrambled
4.862813937234765	scrambled
4.8573837986526165	scrambled
4.842469013731498	scrambled
4.880478745171429	scrambled
4.887312003923875	scrambled
4.855147018308616	scrambled
4.843002693723791	scrambled
4.886666363128407	scrambled
4.901192992220264	scrambled
4.9165345504487465	scrambled
4.8818343055747055	scrambled
4.845691569334779	scrambled
4.8937159997266715	scrambled
4.854270764435061	scrambled
4.873675041526399	scrambled
4.842194070113276	scrambled
